user,item,label
44540,8605,1
44540,10199,0
7009,5432,1
7009, 14692,0
30249,12327,1
30249, 10397,0
19843,19130,1
19843, 5792,0
46870,16687,1
46870, 10023,0
23608,2775,1
23608, 19140,0
40524,11924,1
40524, 8750,0
40734,6983,1
40734, 717,0
49930,17350,1
49930, 4454,0
12057,17403,1
12057, 5776,0
27583,14692,1
27583, 13355,0
32013,15777,1
32013, 15950,0
18846,14551,1
18846, 15126,0
42516,7383,1
42516, 11721,0
39784,9128,1
39784, 8670,0
12975,5021,1
12975, 2089,0
7598,15363,1
7598, 3651,0
48627,12745,1
48627, 3798,0
41676,2271,1
41676,18875,0
16252,17835,1
16252, 12534,0
20334,14533,1
20334, 10449,0
37889,9333,1
37889, 11174,0
16699,15458,1
16699, 9058,0
39721,5207,1
39721, 2876,0
29456,12403,1
29456, 5716,0
5395,2942,1
5395,5579,0
44806,6774,1
44806, 16468,0
48154,19432,1
48154, 104,0
953,3826,1
953, 3236,0
27629,15929,1
27629, 712,0
25768,8856,1
25768, 8170,0
42409,5572,1
42409, 6157,0
13182,18654,1
13182, 17432,0
4884,4870,1
4884, 12914,0
28442,11278,1
28442, 2459,0
49040,8095,1
49040, 539,0
29301,12327,1
29301, 10530,0
29471,11576,1
29471, 15451,0
14511,5554,1
14511, 7815,0
44393,8163,1
44393, 4780,0
37754,16313,1
37754, 14430,0
37053,17736,1
37053, 3013,0
24808,7089,1
24808, 2594,0
2225,6448,1
2225, 16240,0
108,2758,1
108, 16963,0
38062,13131,1
38062, 16388,0
46287,18314,1
46287, 18359,0
34890,5300,1
34890, 6579,0
37429,6138,1
37429, 18295,0
43060,2322,1
43060, 3025,0
34016,9017,1
34016, 18179,0
22667,11924,1
22667,2725,0
15316,2336,1
15316, 13718,0
27307,3241,1
27307, 9402,0
37289,3966,1
37289, 2740,0
43268,5572,1
43268, 47,0
7299,7546,1
7299, 4687,0
37455,14558,1
37455, 3460,0
12912,5032,1
12912, 16428,0
31958,17704,1
31958, 1572,0
36594,2064,1
36594, 16986,0
13505,19121,1
13505, 10623,0
22787,12457,1
22787, 17417,0
39144,12549,1
39144, 706,0
34071,11920,1
34071, 10374,0
17517,8448,1
17517, 1352,0
24964,5159,1
24964, 12352,0
8599,2870,1
8599, 16419,0
18986,15301,1
18986, 8266,0
36076,3293,1
36076, 13680,0
9312,16190,1
9312, 12316,0
34981,19609,1
34981, 16738,0
24540,5756,1
24540, 947,0
30961,14489,1
30961, 17760,0
42241,16741,1
42241, 522,0
1111,9500,1
1111,13122,0
36283,14638,1
36283,15049,0
32753,11576,1
32753, 19073,0
45617,10393,1
45617,6557,0
16669,3947,1
16669, 13927,0
21540,13286,1
21540, 1640,0
36958,14123,1
36958, 13549,0
44454,19714,1
44454, 8098,0
21357,18398,1
21357, 12955,0
1760,19465,1
1760, 12781,0
33811,8109,1
33811, 17720,0
34862,7950,1
34862, 3368,0
16093,3947,1
16093, 10194,0
20802,8183,1
20802, 5252,0
33465,14432,1
33465, 6500,0
4564,5659,1
4564, 3136,0
20321,3236,1
20321, 10711,0
41962,19484,1
41962, 1973,0
18740,12745,1
18740, 17403,0
11887,19654,1
11887, 6459,0
700,6774,1
700, 10027,0
5135,16936,1
5135,3972,0
20453,18654,1
20453, 9968,0
36126,10323,1
36126, 1183,0
1009,11948,1
1009, 18843,0
20476,15362,1
20476,7434,0
24827,6782,1
24827, 5144,0
3712,4541,1
3712, 11897,0
36927,19206,1
36927, 17356,0
39624,14082,1
39624, 3203,0
9959,12602,1
9959, 16579,0
13078,11028,1
13078, 8199,0
28513,15031,1
28513, 7407,0
19827,3704,1
19827, 10451,0
27074,12327,1
27074, 4521,0
40113,11242,1
40113, 15897,0
25391,1312,1
25391, 13216,0
35100,15709,1
35100, 19206,0
46208,8064,1
46208, 10742,0
18859,17322,1
18859, 223,0
38142,11185,1
38142, 3554,0
37954,14032,1
37954, 11648,0
33370,11437,1
33370, 7171,0
8945,12992,1
8945, 9654,0
23556,17113,1
23556, 11199,0
47008,15060,1
47008, 10996,0
32032,16919,1
32032, 2845,0
23954,12249,1
23954, 11746,0
32562,2420,1
32562, 18495,0
18385,14899,1
18385, 10351,0
7093,13082,1
7093, 11623,0
24073,5711,1
24073, 17664,0
8766,4684,1
8766, 2069,0
44586,3614,1
44586, 7366,0
409,10231,1
409, 3024,0
15718,6772,1
15718, 17865,0
5485,6729,1
5485, 2191,0
36937,9416,1
36937, 12476,0
19826,10374,1
19826, 6812,0
25826,15881,1
25826, 1689,0
46920,16736,1
46920, 17532,0
35814,3097,1
35814, 4985,0
47013,13051,1
47013, 8442,0
2228,19569,1
2228, 4815,0
49759,11494,1
49759, 7930,0
11837,16417,1
11837, 17569,0
10999,9634,1
10999, 8412,0
25824,13871,1
25824,7298,0
33063,4549,1
33063, 15906,0
18962,10602,1
18962, 19120,0
7534,19369,1
7534, 15633,0
20819,15374,1
20819,3852,0
16896,3361,1
16896, 15906,0
16985,17879,1
16985, 4818,0
26376,7296,1
26376, 8310,0
41633,13770,1
41633, 17470,0
18334,1198,1
18334, 45,0
30283,6554,1
30283, 5873,0
26039,4596,1
26039, 8676,0
210,15086,1
210, 1077,0
29986,1648,1
29986, 18944,0
8823,14513,1
8823, 10600,0
49015,8016,1
49015, 15122,0
16303,6913,1
16303, 16119,0
44283,4708,1
44283, 11478,0
34411,10765,1
34411, 2862,0
39173,9971,1
39173, 2025,0
19707,16267,1
19707, 4102,0
41880,2849,1
41880, 9415,0
27159,5125,1
27159,15810,0
38164,428,1
38164, 15991,0
39708,2770,1
39708,10168,0
11221,7575,1
11221, 8941,0
38583,18901,1
38583, 6400,0
5295,10298,1
5295, 12547,0
28046,7369,1
28046, 18316,0
9699,8687,1
9699, 17355,0
32602,6015,1
32602, 17165,0
1920,8605,1
1920, 9998,0
25061,3847,1
25061, 9333,0
49036,10744,1
49036, 138,0
4925,15174,1
4925, 824,0
14246,12254,1
14246, 6799,0
3039,5739,1
3039, 8249,0
36027,15363,1
36027,13848,0
32210,18246,1
32210, 18647,0
31102,15363,1
31102, 9216,0
43017,15593,1
43017,7288,0
14308,3947,1
14308, 6230,0
13249,18730,1
13249, 19052,0
28284,6126,1
28284,8735,0
27658,16682,1
27658, 15260,0
6781,5195,1
6781, 11752,0
42972,11804,1
42972, 18819,0
29935,10726,1
29935, 2029,0
33264,12994,1
33264, 17008,0
17760,18005,1
17760, 10804,0
33841,6381,1
33841, 17038,0
25600,18308,1
25600, 9968,0
27608,3634,1
27608, 8686,0
33748,10146,1
33748, 8481,0
371,5358,1
371, 5885,0
23285,13626,1
23285, 18066,0
20773,680,1
20773, 11839,0
39353,1163,1
39353, 8643,0
7474,2320,1
7474, 5789,0
36685,11924,1
36685, 4718,0
19014,7851,1
19014, 17701,0
35170,14049,1
35170, 5149,0
10525,12565,1
10525, 8829,0
797,2034,1
797, 8209,0
43398,13929,1
43398, 13815,0
16866,16852,1
16866, 10458,0
39156,8671,1
39156, 16033,0
35661,12316,1
35661, 16896,0
46314,14272,1
46314, 554,0
16889,15766,1
16889, 16133,0
27085,181,1
27085, 15080,0
45352,8527,1
45352, 12042,0
8443,5530,1
8443, 2122,0
46910,14054,1
46910, 19529,0
31629,4277,1
31629, 16936,0
45421,11025,1
45421, 12073,0
22846,3772,1
22846, 14730,0
13766,6741,1
13766, 11794,0
24594,18249,1
24594, 2685,0
30807,6729,1
30807, 3628,0
42368,775,1
42368, 10360,0
22759,8671,1
22759, 12182,0
27477,7767,1
27477,15490,0
37408,19282,1
37408, 3185,0
23808,9384,1
23808, 19292,0
43062,8324,1
43062, 14882,0
21390,18392,1
21390, 334,0
36442,4069,1
36442, 6354,0
8586,3621,1
8586, 13284,0
21713,8890,1
21713, 12028,0
16546,3293,1
16546,12612,0
28,18993,1
28, 2963,0
25111,339,1
25111, 2876,0
42925,16613,1
42925, 3851,0
8568,4621,1
8568, 12314,0
49729,4031,1
49729, 3739,0
29574,4870,1
29574, 8830,0
4511,1231,1
4511, 10575,0
2485,2703,1
2485, 1691,0
6259,14558,1
6259, 19179,0
26708,8671,1
26708, 4049,0
40691,15673,1
40691, 18947,0
25766,12622,1
25766, 15692,0
24456,8739,1
24456, 18736,0
42861,13012,1
42861, 16965,0
34933,18589,1
34933, 14535,0
4561,18781,1
4561, 19525,0
32055,8480,1
32055, 17156,0
18045,14167,1
18045, 14570,0
20322,17279,1
20322, 12885,0
23201,5405,1
23201, 10643,0
23106,11839,1
23106, 11719,0
15798,15860,1
15798, 13333,0
21686,10622,1
21686, 16160,0
41655,18005,1
41655, 15646,0
23825,6911,1
23825, 15984,0
45321,2969,1
45321,1928,0
30188,9963,1
30188, 6007,0
43963,296,1
43963, 6089,0
49724,5659,1
49724, 14951,0
23663,16197,1
23663, 4823,0
6455,17695,1
6455,15846,0
48920,12361,1
48920, 3012,0
19378,3808,1
19378, 6570,0
34985,4509,1
34985, 16030,0
23366,11437,1
23366, 1144,0
3336,7316,1
3336, 7382,0
3043,12316,1
3043, 19565,0
25751,3328,1
25751, 8676,0
29304,3963,1
29304, 14429,0
9296,11924,1
9296, 16158,0
12647,18775,1
12647, 11827,0
35186,6913,1
35186, 6601,0
37544,7963,1
37544, 12757,0
37813,54,1
37813, 15201,0
31177,4825,1
31177,5159,0
47822,2065,1
47822, 15712,0
26412,75,1
26412, 2145,0
12761,15897,1
12761, 9991,0
44909,680,1
44909, 17219,0
18279,18741,1
18279, 15431,0
19348,12953,1
19348, 780,0
27041,8264,1
27041, 16937,0
48007,11151,1
48007, 358,0
29857,19537,1
29857, 17398,0
46327,14683,1
46327, 1925,0
49029,12418,1
49029,13603,0
36342,6960,1
36342, 5325,0
3363,11434,1
3363, 8095,0
24402,10025,1
24402, 7230,0
3532,8925,1
3532, 6433,0
1743,7223,1
1743, 19276,0
19450,15304,1
19450, 19567,0
18363,1214,1
18363, 2204,0
40184,18516,1
40184, 6380,0
5902,2543,1
5902, 2159,0
1178,17684,1
1178, 8617,0
39617,14692,1
39617, 14230,0
46503,12397,1
46503, 10844,0
49403,4865,1
49403, 824,0
3796,11758,1
3796, 17122,0
43102,19572,1
43102, 15420,0
21727,4991,1
21727, 6127,0
26199,274,1
26199, 14304,0
24463,16986,1
24463, 6073,0
26596,2273,1
26596, 1986,0
39680,13438,1
39680, 13948,0
36694,4988,1
36694, 7899,0
13540,6256,1
13540, 7998,0
4954,15807,1
4954, 11438,0
38540,15094,1
38540, 4111,0
38322,16248,1
38322, 1704,0
25854,2963,1
25854, 3723,0
26535,8678,1
26535, 8533,0
5718,6568,1
5718, 10201,0
22721,12545,1
22721, 1361,0
11899,16190,1
11899, 8803,0
24966,8160,1
24966, 6499,0
48292,574,1
48292, 15893,0
32387,504,1
32387, 7186,0
6292,8480,1
6292, 4,0
48149,7252,1
48149, 19567,0
12553,18715,1
12553, 13194,0
34704,12678,1
34704, 14141,0
30067,18781,1
30067, 9244,0
12108,6349,1
12108, 5552,0
39014,12827,1
39014, 2232,0
24610,9952,1
24610, 6338,0
15866,8856,1
15866, 12674,0
44254,6690,1
44254, 12510,0
7386,10682,1
7386, 6045,0
43594,16936,1
43594, 16310,0
7443,19465,1
7443, 9896,0
23790,8336,1
23790, 4990,0
6962,10114,1
6962, 2632,0
45571,12724,1
45571, 16897,0
6463,2470,1
6463, 377,0
39494,5232,1
39494, 4727,0
648,6743,1
648, 11318,0
28766,14032,1
28766, 9021,0
49409,4909,1
49409, 3851,0
44327,9042,1
44327, 11660,0
39574,8324,1
39574, 8917,0
40950,18265,1
40950, 13081,0
12671,4404,1
12671, 4976,0
26055,7222,1
26055, 13143,0
11658,16074,1
11658, 11910,0
28106,2852,1
28106, 4530,0
914,19172,1
914, 13512,0
35729,2761,1
35729, 2183,0
47805,18715,1
47805, 15157,0
31026,1986,1
31026, 8103,0
49826,2065,1
49826, 10045,0
47828,15581,1
47828, 414,0
14014,13065,1
14014, 19058,0
25583,4366,1
25583,5979,0
16177,15955,1
16177, 13524,0
22614,16541,1
22614, 7016,0
15239,226,1
15239, 18688,0
24332,8446,1
24332, 8804,0
1294,17263,1
1294, 17798,0
19503,14124,1
19503, 16896,0
9346,7963,1
9346, 4105,0
21417,14433,1
21417,9966,0
33678,16378,1
33678, 4166,0
24660,16850,1
24660, 1850,0
137,13526,1
137, 7247,0
18923,13842,1
18923, 13865,0
8454,7548,1
8454, 3195,0
2593,1363,1
2593, 19201,0
30748,14343,1
30748, 17971,0
24238,4029,1
24238, 17867,0
39633,12358,1
39633, 18813,0
36805,11444,1
36805, 11551,0
17419,7271,1
17419,4359,0
14011,5940,1
14011,11295,0
5840,8209,1
5840,10904,0
23646,848,1
23646, 2980,0
37815,4731,1
37815, 18238,0
25911,574,1
25911, 14803,0
20174,6572,1
20174,2931,0
12976,17001,1
12976, 5739,0
21003,1002,1
21003, 9364,0
16444,15372,1
16444, 3591,0
16924,16128,1
16924, 16451,0
20832,6814,1
20832, 1380,0
10551,1024,1
10551,16960,0
7337,9564,1
7337, 17755,0
10867,16892,1
10867, 12398,0
32439,4583,1
32439, 4591,0
34833,16529,1
34833, 16187,0
15278,4286,1
15278, 12893,0
29647,8096,1
29647, 11743,0
29126,6138,1
29126, 10135,0
29948,8637,1
29948, 10829,0
31297,19245,1
31297, 4064,0
42287,8953,1
42287, 1098,0
6751,13932,1
6751, 2575,0
43685,7804,1
43685, 18984,0
49141,4075,1
49141, 14794,0
4101,5293,1
4101, 17294,0
36000,17413,1
36000, 8699,0
6445,5044,1
6445, 6757,0
18998,13379,1
18998, 17163,0
18948,8085,1
18948, 12653,0
18525,5430,1
18525, 19601,0
30727,15277,1
30727, 18875,0
23396,7854,1
23396, 14466,0
32393,8324,1
32393, 9270,0
4860,4208,1
4860, 5004,0
21048,8671,1
21048, 9403,0
46139,10090,1
46139, 4575,0
43126,5719,1
43126, 6871,0
39659,18407,1
39659, 2394,0
13762,19182,1
13762, 19690,0
46000,3851,1
46000, 18566,0
3199,14878,1
3199, 13546,0
8278,9075,1
8278, 4060,0
10516,16174,1
10516, 9510,0
918,2389,1
918, 9659,0
47727,2795,1
47727, 6732,0
49828,11920,1
49828,36,0
652,1864,1
652, 12816,0
5291,9128,1
5291, 15066,0
42214,12745,1
42214, 15732,0
31897,7383,1
31897, 3549,0
5918,18253,1
5918, 10443,0
18546,1974,1
18546, 15037,0
3660,18981,1
3660, 6537,0
37419,7063,1
37419, 17835,0
6712,18224,1
6712, 16705,0
31138,11920,1
31138, 5601,0
5699,4,1
5699, 18967,0
331,10021,1
331, 19711,0
40417,19486,1
40417, 9055,0
8607,4541,1
8607, 2104,0
38662,7818,1
38662, 9823,0
35619,12072,1
35619, 7990,0
10229,15031,1
10229, 4829,0
35387,10314,1
35387, 13093,0
43453,1258,1
43453, 17022,0
6705,11649,1
6705, 1443,0
29983,2137,1
29983, 929,0
22671,12361,1
22671, 8668,0
10720,3527,1
10720, 17163,0
49309,3890,1
49309, 468,0
17695,15498,1
17695, 4232,0
37877,3614,1
37877, 10598,0
44872,13406,1
44872, 1808,0
49248,8829,1
49248, 12672,0
2609,17171,1
2609, 18514,0
10208,4870,1
10208, 15763,0
25003,17322,1
25003, 8647,0
6567,15581,1
6567, 16462,0
447,240,1
447, 9548,0
38023,14564,1
38023, 10645,0
13420,12675,1
13420, 2612,0
22151,16861,1
22151, 17424,0
41018,8693,1
41018, 5206,0
44792,14682,1
44792, 13380,0
42100,10367,1
42100, 531,0
4462,14558,1
4462, 11572,0
22579,156,1
22579, 11642,0
16916,18488,1
16916,5696,0
14603,4612,1
14603, 10722,0
5725,19541,1
5725, 3933,0
15265,2267,1
15265, 4858,0
14341,17374,1
14341, 17974,0
31485,6126,1
31485, 6156,0
15472,9500,1
15472,5636,0
41159,2486,1
41159, 10575,0
11775,5911,1
11775, 17183,0
2828,707,1
2828, 12994,0
9696,12023,1
9696, 15162,0
967,16155,1
967, 12436,0
7681,16794,1
7681, 12457,0
31832,16794,1
31832, 12028,0
1553,7252,1
1553, 3782,0
9850,16240,1
9850,19249,0
8398,10718,1
8398, 19243,0
28730,1690,1
28730, 4247,0
23012,19217,1
23012, 18596,0
13010,15673,1
13010,7210,0
14756,3895,1
14756, 8357,0
19316,5578,1
19316,17063,0
6006,12073,1
6006, 12918,0
9829,453,1
9829, 8475,0
1625,12630,1
1625, 3078,0
22568,7393,1
22568, 6982,0
4172,18900,1
4172, 2066,0
43485,6783,1
43485, 3954,0
14165,16027,1
14165, 9091,0
27683,6826,1
27683, 11174,0
15380,5572,1
15380, 3991,0
32845,2211,1
32845, 11114,0
24496,3772,1
24496, 1036,0
21000,14343,1
21000, 12328,0
35516,3468,1
35516, 485,0
5405,4736,1
5405, 2908,0
26733,8678,1
26733, 1853,0
29409,680,1
29409, 8578,0
26082,13934,1
26082, 12398,0
43152,19481,1
43152, 10549,0
12638,7316,1
12638, 3210,0
43210,8155,1
43210, 6281,0
31688,1186,1
31688, 16994,0
21149,776,1
21149, 4677,0
39536,6138,1
39536, 18088,0
44633,18407,1
44633,2845,0
35839,17497,1
35839, 2864,0
26330,19088,1
26330, 907,0
20625,6143,1
20625, 5652,0
48654,9128,1
48654, 9415,0
6029,266,1
6029, 195,0
17968,6579,1
17968, 13076,0
47666,14433,1
47666, 5390,0
31660,6897,1
31660, 5401,0
45865,9675,1
45865, 13009,0
11027,9449,1
11027, 18805,0
44399,7821,1
44399, 47,0
34063,1728,1
34063, 2987,0
35317,6845,1
35317, 13791,0
29443,16252,1
29443, 8313,0
39339,6150,1
39339, 4578,0
34289,4558,1
34289, 6734,0
11521,3614,1
11521, 9072,0
14001,634,1
14001, 12764,0
12175,7694,1
12175, 15313,0
12297,13356,1
12297, 11997,0
46356,15781,1
46356, 11458,0
22306,6557,1
22306, 12028,0
22232,7996,1
22232, 9451,0
43057,9651,1
43057, 16513,0
7349,19299,1
7349, 6413,0
12489,908,1
12489, 3328,0
8854,4072,1
8854, 8836,0
1814,4818,1
1814, 17422,0
16064,12241,1
16064, 17067,0
33615,14574,1
33615, 411,0
43040,15825,1
43040, 13359,0
3597,15988,1
3597, 18180,0
27351,3621,1
27351, 19156,0
8624,6188,1
8624, 13321,0
9514,825,1
9514, 16036,0
49308,14049,1
49308, 1299,0
15892,13767,1
15892, 19135,0
7408,12946,1
7408, 1700,0
31965,17824,1
31965, 4385,0
21944,16734,1
21944, 2371,0
34672,8218,1
34672, 10145,0
9375,7607,1
9375, 17662,0
10446,3998,1
10446, 10415,0
16118,3941,1
16118, 10053,0
18636,1463,1
18636, 18249,0
25643,13829,1
25643, 14182,0
487,17624,1
487,2756,0
46056,9665,1
46056, 17924,0
13072,7917,1
13072, 10822,0
15739,11924,1
15739, 7189,0
49239,3271,1
49239, 12549,0
7080,6571,1
7080, 17403,0
17857,8349,1
17857, 5550,0
30005,4638,1
30005, 10611,0
3566,17467,1
3566, 11948,0
29495,18538,1
29495, 4627,0
24832,13996,1
24832, 7180,0
13930,3614,1
13930, 17465,0
18522,17787,1
18522, 18952,0
15101,17364,1
15101,3541,0
29392,11082,1
29392, 19645,0
47794,7731,1
47794, 8639,0
27271,5106,1
27271, 18745,0
42444,18097,1
42444, 7846,0
32496,11889,1
32496, 7155,0
12776,17053,1
12776, 1571,0
9819,11419,1
9819, 14840,0
20909,12339,1
20909, 3705,0
36978,274,1
36978, 18206,0
40082,18392,1
40082, 4551,0
38744,10114,1
38744, 12241,0
7313,19188,1
7313, 5569,0
28763,16780,1
28763, 6127,0
15058,6883,1
15058, 741,0
13088,15965,1
13088, 838,0
47790,13576,1
47790, 4465,0
1890,11875,1
1890, 913,0
23860,8420,1
23860, 10053,0
30132,5149,1
30132, 2016,0
47305,15914,1
47305, 6036,0
8664,17072,1
8664, 13461,0
806,10647,1
806, 13393,0
34924,12327,1
34924, 8069,0
39906,10736,1
39906, 18864,0
12081,8820,1
12081, 3428,0
21809,15182,1
21809, 15308,0
41622,6282,1
41622, 15255,0
14151,10080,1
14151, 15066,0
29184,3614,1
29184, 724,0
25551,6646,1
25551, 9737,0
47025,10097,1
47025, 15192,0
12309,939,1
12309, 5966,0
21739,15372,1
21739, 18926,0
33479,14332,1
33479, 18754,0
10552,1357,1
10552, 9799,0
19492,4882,1
19492, 5099,0
47838,2633,1
47838, 15936,0
20917,11386,1
20917,5842,0
38880,12327,1
38880, 17561,0
6434,15988,1
6434, 17228,0
28109,14564,1
28109, 3920,0
31741,11175,1
31741, 19459,0
19171,947,1
19171, 8042,0
13899,12533,1
13899, 10955,0
45297,7963,1
45297, 19308,0
10816,5795,1
10816, 13142,0
26840,6469,1
26840, 11021,0
16601,10099,1
16601, 18579,0
39804,16316,1
39804, 1339,0
22611,2521,1
22611, 5822,0
23220,12802,1
23220, 11987,0
48385,19626,1
48385, 16046,0
14905,4069,1
14905, 12315,0
9187,15559,1
9187, 3114,0
15914,3601,1
15914, 16908,0
10957,7546,1
10957, 2026,0
13799,11241,1
13799, 6277,0
39217,12808,1
39217, 196,0
14792,4142,1
14792, 207,0
21251,9489,1
21251, 3439,0
42107,15498,1
42107, 10833,0
8819,7896,1
8819, 4028,0
27381,6390,1
27381, 15122,0
49861,4274,1
49861, 4115,0
30140,11570,1
30140, 12970,0
36300,18225,1
36300, 12315,0
26968,12470,1
26968, 10950,0
15683,3443,1
15683, 13454,0
25106,19537,1
25106, 10697,0
31672,9596,1
31672,7996,0
1740,6188,1
1740, 14130,0
203,11929,1
203, 11315,0
43451,7204,1
43451, 12093,0
35337,6104,1
35337, 1015,0
13460,17142,1
13460, 16160,0
45483,5260,1
45483, 3812,0
9597,19182,1
9597, 15020,0
33948,10082,1
33948, 145,0
23367,8085,1
23367, 17865,0
17083,1982,1
17083, 14076,0
4968,3637,1
4968, 3052,0
3795,4997,1
3795, 16534,0
44335,12327,1
44335, 7796,0
2339,3704,1
2339, 17572,0
34834,18013,1
34834, 1608,0
23877,2659,1
23877, 17433,0
8302,8085,1
8302, 13803,0
40160,14345,1
40160, 15677,0
42112,7940,1
42112, 8766,0
26755,547,1
26755, 13066,0
36244,15539,1
36244, 5593,0
11878,7079,1
11878, 1081,0
28182,19129,1
28182, 14568,0
19214,4010,1
19214,17288,0
23202,960,1
23202, 19731,0
14637,13182,1
14637, 4900,0
21260,1650,1
21260, 3896,0
42108,2371,1
42108, 16805,0
44085,14190,1
44085, 775,0
27112,2567,1
27112, 11436,0
47071,10984,1
47071, 19422,0
38216,19307,1
38216, 16743,0
13909,7917,1
13909, 18893,0
33375,7191,1
33375, 10115,0
31700,11924,1
31700, 5049,0
7035,8671,1
7035,10165,0
49613,10190,1
49613, 19350,0
33991,10696,1
33991, 16027,0
28751,15312,1
28751, 10634,0
33226,4921,1
33226, 18555,0
11314,7798,1
11314, 15135,0
23881,12474,1
23881, 14564,0
49281,3157,1
49281, 19600,0
21210,3293,1
21210, 7767,0
24570,19315,1
24570, 16634,0
23059,11791,1
23059, 642,0
20374,17955,1
20374, 18293,0
28461,14383,1
28461, 7614,0
21854,7382,1
21854, 5892,0
39848,12205,1
39848, 4225,0
7691,1163,1
7691, 17695,0
3327,16398,1
3327, 10932,0
35285,15858,1
35285, 9763,0
47433,18654,1
47433, 9054,0
39940,10540,1
39940, 17401,0
48346,9975,1
48346, 6449,0
8375,7821,1
8375, 3097,0
16764,11033,1
16764, 1621,0
17142,16678,1
17142, 5300,0
1850,16158,1
1850, 13312,0
16562,8217,1
16562, 12650,0
36256,14638,1
36256, 9850,0
26815,9639,1
26815, 15478,0
48253,1454,1
48253, 8638,0
39124,3704,1
39124, 3625,0
45251,11785,1
45251, 7002,0
23085,8338,1
23085,7326,0
27229,18699,1
27229, 13140,0
17002,10323,1
17002, 9074,0
24408,16840,1
24408, 518,0
7268,3412,1
7268, 14891,0
10534,10830,1
10534, 11494,0
21969,14513,1
21969, 15314,0
43037,8945,1
43037, 15348,0
3574,17156,1
3574, 4103,0
46510,17858,1
46510, 891,0
20136,3847,1
20136, 13847,0
45850,14584,1
45850, 6073,0
37702,9343,1
37702, 6327,0
15190,5432,1
15190, 17640,0
5180,12196,1
5180, 90,0
5528,690,1
5528, 17431,0
29563,14610,1
29563, 4591,0
32140,8007,1
32140, 14483,0
7233,690,1
7233, 8784,0
33345,3614,1
33345, 17682,0
28633,14261,1
28633, 8356,0
12754,9701,1
12754, 17540,0
39870,11190,1
39870, 15566,0
44556,11148,1
44556, 12801,0
47849,2910,1
47849, 13156,0
29990,4338,1
29990, 9021,0
5264,16267,1
5264, 3951,0
16901,5044,1
16901, 6044,0
32555,15491,1
32555, 4776,0
47220,504,1
47220, 3002,0
10476,11752,1
10476, 19362,0
48141,11920,1
48141, 14980,0
19699,7227,1
19699, 15185,0
2781,10887,1
2781, 5310,0
11593,4618,1
11593, 7537,0
35711,16569,1
35711, 8461,0
30526,13767,1
30526, 12005,0
33580,12867,1
33580, 13675,0
41279,15363,1
41279, 5153,0
22725,10676,1
22725, 2332,0
31976,3851,1
31976, 13603,0
25250,17796,1
25250, 16769,0
3821,4440,1
3821, 16062,0
4702,6126,1
4702,18718,0
33558,17178,1
33558, 16268,0
38504,574,1
38504, 19559,0
16706,6099,1
16706, 19234,0
26080,5802,1
26080, 17063,0
36948,18332,1
36948, 5277,0
29171,4489,1
29171, 2282,0
4710,3596,1
4710, 16992,0
23897,4541,1
23897, 1682,0
28179,2344,1
28179, 12189,0
40585,18036,1
40585, 17512,0
1771,13356,1
1771, 5793,0
31664,15196,1
31664, 1231,0
40680,15775,1
40680, 14598,0
2226,18407,1
2226, 3705,0
23088,12299,1
23088, 7250,0
11863,9985,1
11863, 16329,0
1767,17656,1
1767, 14291,0
14967,15807,1
14967, 14843,0
13321,3563,1
13321, 19327,0
10448,644,1
10448, 5060,0
33417,17456,1
33417, 14727,0
8385,18879,1
8385, 16903,0
1752,13012,1
1752, 4171,0
17730,3614,1
17730, 7210,0
45398,1923,1
45398, 3372,0
320,270,1
320, 10085,0
27991,333,1
27991, 9366,0
192,3756,1
192, 11625,0
5850,5935,1
5850, 17879,0
40157,1592,1
40157, 15813,0
1501,12327,1
1501, 11470,0
21364,19082,1
21364, 15467,0
37974,8543,1
37974, 12655,0
48490,19182,1
48490, 17506,0
19507,5719,1
19507, 18180,0
1817,11615,1
1817, 8834,0
47484,683,1
47484, 3067,0
2030,1482,1
2030, 13932,0
44469,12752,1
44469, 2378,0
17653,11073,1
17653, 6811,0
4626,1243,1
4626, 1523,0
11561,5828,1
11561, 4948,0
34189,54,1
34189, 19277,0
30594,9489,1
30594, 16814,0
37161,15841,1
37161, 9985,0
45896,2806,1
45896, 3435,0
42777,4870,1
42777, 6615,0
14075,3167,1
14075, 15191,0
17356,9834,1
17356, 5470,0
41122,9822,1
41122, 1890,0
48096,8480,1
48096, 6777,0
43462,3097,1
43462, 3631,0
2669,11368,1
2669, 4191,0
129,11003,1
129, 4825,0
20871,4818,1
20871, 15505,0
6371,6369,1
6371, 10751,0
14060,3828,1
14060, 14891,0
41687,17192,1
41687, 17561,0
18651,9578,1
18651, 19559,0
14950,17472,1
14950, 17821,0
16954,13430,1
16954, 2279,0
1701,13012,1
1701, 13388,0
18942,3260,1
18942, 18929,0
